21/02/2021 19:39:15,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:16,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:17,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:18,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:19,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:20,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:21,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:23,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:24,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:25,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:26,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:27,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:28,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:29,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:30,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:31,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:32,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:33,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:34,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:35,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:36,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:37,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:38,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:39,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:40,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:41,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:42,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:43,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:45,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:46,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:47,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:48,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:39:49,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:43:26,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:43:27,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:46:45,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:46:46,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:47:37,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:47:38,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:48:18,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:48:18,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:49:39,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:49:40,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:50:23,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:50:24,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:50:58,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:50:59,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:51:31,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:51:32,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:53:13,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:53:14,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:54:29,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:54:30,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:54:31,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:54:32,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:54:33,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:54:34,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:55:16,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:55:18,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:55:19,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:55:20,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:55:21,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:55:22,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:55:23,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:55:24,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:55:25,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:55:54,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:55:55,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:55:56,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:55:57,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:56:09,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:56:10,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:56:11,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:56:13,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:56:14,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:56:15,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:56:16,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:56:51,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:56:52,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:56:53,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:56:54,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:56:55,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:57:18,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:57:19,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:57:20,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:57:21,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:57:22,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:57:23,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:57:57,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:57:58,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:57:59,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:58:00,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:58:02,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:58:03,25,OFF,OFF,OFF,OFF,25
21/02/2021 19:59:59,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:00,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:01,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:02,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:03,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:04,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:05,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:06,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:07,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:08,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:09,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:10,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:12,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:13,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:14,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:15,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:16,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:17,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:18,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:19,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:20,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:21,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:22,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:00:23,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:17:11,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:17:13,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:17:13,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:17:15,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:17:16,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:17:17,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:17:18,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:17:19,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:05,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:06,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:08,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:09,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:10,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:11,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:12,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:13,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:14,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:15,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:16,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:17,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:18,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:19,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:20,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:21,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:22,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:23,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:24,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:25,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:26,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:27,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:18:29,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:19:27,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:19:28,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:19:29,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:19:30,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:19:32,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:19:33,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:19:34,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:19:35,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:20:05,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:20:06,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:20:07,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:20:08,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:20:09,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:20:10,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:20:38,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:20:40,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:20:41,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:20:42,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:20:43,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:22,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:23,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:24,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:25,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:26,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:27,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:28,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:29,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:30,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:31,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:32,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:33,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:34,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:35,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:36,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:37,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:38,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:39,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:40,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:41,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:42,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:43,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:21:44,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:25:45,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:25:47,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:25:48,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:25:49,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:25:50,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:25:51,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:25:52,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:25:53,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:25:54,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:25:55,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:25:56,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:11,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:12,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:13,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:14,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:15,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:16,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:17,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:18,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:19,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:20,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:21,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:22,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:23,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:24,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:25,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:26,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:28,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:29,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:30,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:31,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:32,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:45,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:46,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:47,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:48,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:49,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:50,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:51,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:52,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:53,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:54,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:55,25,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:55,24,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:55,24,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:55,24,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:55,24,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:55,23,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:55,23,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:55,23,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:55,23,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:55,22,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:55,22,OFF,OFF,OFF,OFF,25
21/02/2021 20:26:55,22,OFF,OFF,OFF,OFF,24
21/02/2021 20:26:56,22,OFF,OFF,OFF,OFF,23
21/02/2021 20:26:57,22,OFF,OFF,OFF,OFF,22
21/02/2021 20:26:58,22,OFF,OFF,OFF,OFF,22
21/02/2021 20:26:59,22,OFF,OFF,OFF,OFF,22
21/02/2021 20:27:01,22,OFF,OFF,OFF,OFF,22
21/02/2021 20:27:02,22,OFF,OFF,OFF,OFF,22
21/02/2021 20:27:03,22,OFF,OFF,OFF,OFF,22
21/02/2021 20:27:04,22,OFF,OFF,OFF,OFF,22
21/02/2021 20:27:05,22,OFF,OFF,OFF,OFF,22
21/02/2021 20:27:06,22,OFF,OFF,OFF,OFF,22
21/02/2021 20:27:07,22,OFF,OFF,OFF,OFF,22
23/02/2021 22:50:47,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:50:48,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:50:49,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:50:50,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:50:51,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:50:52,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:50:53,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:50:54,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:50:56,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:50:57,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:50:58,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:50:59,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:51:00,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:51:01,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:56:18,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:56:19,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:56:20,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:56:21,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:56:22,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:56:23,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:56:24,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:56:25,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:56:26,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:56:27,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:56:28,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:56:29,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:56:31,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:58:56,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:58:57,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:58:58,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:58:59,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:59:00,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:59:01,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:59:02,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:59:04,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:59:47,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:59:48,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:59:49,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:59:50,25,OFF,OFF,OFF,OFF,25
23/02/2021 22:59:51,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:03:25,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:03:26,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:03:27,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:03:28,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:03:30,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:03:31,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:03:32,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:03:33,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:09:28,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:09:29,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:10:39,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:10:40,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:12:17,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:12:18,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:12:49,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:12:50,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:12:51,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:12:52,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:12:53,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:13:12,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:13:13,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:13:14,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:13:15,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:13:16,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:16:34,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:16:35,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:16:36,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:16:37,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:16:38,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:17:13,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:17:14,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:21:45,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:21:46,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:21:47,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:21:48,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:21:49,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:21:50,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:21:51,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:21:53,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:22:10,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:22:12,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:22:13,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:22:14,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:29:12,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:29:13,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:29:14,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:29:15,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:29:16,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:30:28,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:30:29,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:30:30,25,OFF,OFF,OFF,OFF,25
23/02/2021 23:30:31,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:21:43,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:21:44,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:21:45,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:21:46,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:21:47,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:21:48,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:21:49,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:21:50,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:21:51,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:21:52,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:23:34,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:23:35,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:23:36,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:23:37,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:23:38,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:23:39,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:23:40,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:23:41,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:23:41,25,OFF,OFF,OFF,OFF,25
24/02/2021 23:23:42,25,OFF,OFF,OFF,OFF,25
